1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,01060MDTLN45IND,110002060064,COCA-COLA NORTHAMERICA,45 INDUSTRIAL DR,NORTHAMPTON,HAMPSHIRE,MA,01060,,,42.334470,-72.626499,,THE COCA-COLA CO,003296175,THE COCA-COLA CO,NA,,NA,NO,3121,Beverages,,,,,,,312111,,,,,,1324222961082,Nitrate compounds (water dissociable; reportable only when in aqueous solution),NO,N511,N511,649616,NO,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20383.000,20383.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20383.000,0.000,20383.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20383.000,20383.000,,PRODUCTION,0.520
2024,01851DLTPC1400M,110000309951,IDEAL TAPE CO,1400 MIDDLESEX ST,LOWELL,MIDDLESEX,MA,01851,,,42.638280,-71.342180,,AMERICAN BILTRITE INC,001030493,AMERICAN BILTRITE INC,NA,,NA,NO,322,Paper,,,,,,,322220,,,,,,1324222525572,n-Hexane,NO,0000110543,110-54-3,26740,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,508.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,508.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10239.000,0.000,0.000,0.000,0.000,10239.000,0.000,0.000,0.000,0.000,327.000,0.000,0.000,0.000,0.000,327.000,0.000,10566.000,508.000,0.000,0.000,508.000,0.000,0.000,0.000,0.000,0.000,10239.000,0.000,327.000,11074.000,,PRODUCTION,0.210
2024,0183WCDRSM5FUND,110041201507,CEDARS MEDITERRANEAN FOODS,50 FOUNDATION AVENUE,HAVERHILL,ESSEX,MA,01835,,,42.764480,-71.119240,,NA,,,NA,,NA,NO,311,Food,,,,,,,311991,,,,,,1324222493138,Peracetic acid,NO,0000079210,79-21-0,7682,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,4.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,14353.000,0.000,14361.000,,PRODUCTION,0.800
2024,01007NVRSL149BA,110003450435,UFP BELCHERTOWN LLC,155 BAY RD,BELCHERTOWN,HAMPSHIRE,MA,01007,,,42.301480,-72.424140,,UFP INDUSTRIES INC,017104670,UFP INDUSTRIES INC,NA,,NA,NO,321,Wood Products,,,,,,,321114,,,,,,1324222874238,Copper compounds,NO,N100,N100,649491,NO,TRI,YES,Metal complound categories,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,01022QBBNN1310S,110009586983,ETHOS ENERGY GROUP,1310 SHERIDAN ST WESTOVER IND US TRIAL PARK,CHICOPEE,HAMPDEN,MA,01022,,,42.188490,-72.551920,,ONE EQUITY PARTNERS,116762140,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332999,,,,,,1324222906707,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,10.000,23.000,0.000,0.000,0.000,0.000,37702.000,37702.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37725.000,23.000,0.000,0.000,0.000,13.000,10.000,0.000,0.000,0.000,37702.000,0.000,0.000,37725.000,,PRODUCTION,0.870
2024,02724KNLCN47SLA,110000311733,ORGANIC DYES & PIGMENTS,47 SLADE ST,FALL RIVER,BRISTOL,MA,027240250,,,41.688040,-71.185130,,NA,,,NA,,,NO,325,Chemicals,,,,,,,325199,,,,,,1324223086164,Ammonia,NO,0007664417,7664-41-7,152389,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,,
2024,0203WCLDCH135CN,110067228734,COLD CHAIN TECHNOLOGIES LLC,135 CONSTITUTION BLVD,FRANKLIN,NORFOLK,MA,02038,,,42.055540,-71.396600,,COLD CHAIN TECHNOLOGIES LLC,066589342,COLD CHAIN TECHNOLOGIES LLC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1324222577090,Diisocyanates,NO,N120,N120,649715,NO,TRI,NO,Non_Metal,NO,NO,NO,A,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,0.000
2024,01960GGRGT55RUS,110001956401,HOLCIM - NER INC.,55 RUSSELL ST,PEABODY,ESSEX,MA,01960,,,42.557170,-71.009640,,HOLCIM PARTICIPATIONS (US) INC.,081260273,,NA,,,NO,324,Petroleum,,,,,,,324121,212319,,,,,1324222931646,Polycyclic aromatic compounds,NO,N590,N590,649749,YES,PBT,NO,Non_Metal,YES,YES,NO,R,Pounds,1.600,1.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,1.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.400,3.200,0.000,0.000,3.200,0.000,0.000,0.000,0.000,0.000,1.400,0.000,0.000,4.600,,PRODUCTION,0.920
2024,02763CHCNC3LARS,110022815809,CHECON LLC,30 LARSEN WAY,NORTH ATTLEBORO,BRISTOL,MA,02763,,,41.982860,-71.297310,,ALLOY HOLDINGS LLC,926249640,ALLOY HOLDINGS LLC,NA,,NA,NO,335,Electrical Equipment,,,,,,,335931,,,,,,1324222731541,Cadmium compounds,NO,N078,N078,649954,YES,TRI,YES,Metal complound categories,YES,NO,NO,R,Pounds,6.450,1.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.960,0.000,0.000,0.000,0.000,0.000,763.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,763.500,0.000,961.000,0.000,0.000,0.000,961.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1724.500,771.460,0.000,0.000,7.960,0.000,763.500,0.000,0.000,0.000,961.000,0.000,0.000,1732.460,,PRODUCTION,0.870
2024,01923DVCNC30END,110000310253,ITW PERFORMANCE POLYMERS,30 ENDICOTT ST,DANVERS,ESSEX,MA,01923,,,42.550180,-70.926170,,ILLINOIS TOOL WORKS INC,005146428,ILLINOIS TOOL WORKS INC,NA,,NA,NO,325,Chemicals,,,,,,,325520,325510,,,,,1324223175009,Methyl methacrylate,NO,0000080626,80-62-6,8458,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,1657.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1657.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,613.000,0.000,613.000,0.000,138782.000,0.000,0.000,0.000,0.000,138782.000,0.000,139395.000,1657.000,0.000,0.000,1657.000,0.000,0.000,0.000,613.000,0.000,0.000,0.000,138782.000,141052.000,,PRODUCTION,0.890
2024,0207WTRDBT441RE,110070745165,TRADEBE TREATMENT & RECYCLING OF STOUGHTON LLC,441 REAR CANTON ST,STOUGHTON,NORFOLK,MA,02072,,,42.129000,-71.120000,,TRADEBE ENVIRONMENTAL SERVICES LLC,966208204,TRADEBE ENVIRONMENTAL SERVICES LLC,NA,,,NO,562,Hazardous Waste,,,,,,,562211,,,,,,1324223199086,Naphthalene,NO,0000091203,91-20-3,13326,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,20.000,0.000,0.000,0.000,0.000,49291.000,49291.000,697.000,0.000,697.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50008.000,20.000,0.000,0.000,0.000,0.000,20.000,0.000,697.000,0.000,49291.000,0.000,0.000,50008.000,,PRODUCTION,1.810
2024,0182WTHRMF22MIL,110071062872,THERMO FISHER SCIENTIFIC,220 MILL RD,CHELMSFORD,MIDDLESEX,MA,01824,,,42.583770,-71.318740,,NA,,,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324223230778,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,1.000,6140.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6141.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,424722.000,0.000,0.000,424722.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,424722.000,430863.000,0.000,0.000,6141.000,0.000,424722.000,0.000,0.000,0.000,0.000,0.000,0.000,430863.000,,PRODUCTION,1.010
2024,01151NSMLM73BWR,110024330482,PREFERE MELAMINES LLC,730B  WORCESTER ST,SPRINGFIELD,HAMPDEN,MA,01151,,,42.159065,-72.517605,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324222919894,Formaldehyde,NO,0000050000,50-00-0,1008,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,752.000,253.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1916.000,0.000,1175722.000,0.000,0.000,1177638.000,0.000,1177638.000,1005.000,0.000,0.000,1005.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1177638.000,1178643.000,,PRODUCTION,0.980
2024,0106WCNNLL25TEX,110003479290,O'CONNELL OIL NORTHAMPTON FACILITY,25 TEXAS ROAD,NORTHAMPTON,HAMPSHIRE,MA,01060,,,42.308840,-72.643360,,O'CONNELL OIL ASSOCIATES INC,NA,O'CONNELL OIL ASSOCIATES INC,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324223036979,Benzene,NO,0000071432,71-43-2,4754,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,9.000,1.500,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,10.500,,PRODUCTION,0.970
2024,01151NSMLM73BWR,110024330482,PREFERE MELAMINES LLC,730B  WORCESTER ST,SPRINGFIELD,HAMPDEN,MA,01151,,,42.159065,-72.517605,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325211,,,,,,1324222919944,Formic acid,NO,0000064186,64-18-6,3830,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,246.000,0.000,0.000,246.000,0.000,246.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101298.000,246.000,101544.000,,PRODUCTION,0.980
2024,01089FNTNP492PR,110000308220,FOUNTAIN PLATING CO LLC,492 PROSPECT AVE,WEST SPRINGFIELD,HAMPDEN,MA,01089,,,42.154780,-72.650200,,VALENCE SURFACE TECHNOLOGIES LLC,079806025,VALENCE SURFACE TECHNOLOGIES LLC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,332812,,,,,1324222635435,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21795.000,0.000,21795.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,21808.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21808.000,21808.000,0.000,0.000,0.000,21795.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,21808.000,,PRODUCTION,1.290
2024,02021SRNFL100DA,110000310547,SIKA CORP,100 DAN ROAD,CANTON,NORFOLK,MA,02021,,,42.159412,-71.112888,,SIKA CORP,NA,SIKA CORP,SIKA AG,NA,SIKA AG,NO,326,Plastics and Rubber,,,,,,,326113,326199,,,,,1324222614024,Diisononyl Phthalates (DINP),NO,N125,N125,524672476,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,0.000,1447.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1447.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30216.000,0.000,0.000,30216.000,55753.000,2517.000,58270.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,88486.000,1447.000,0.000,0.000,1447.000,0.000,0.000,0.000,58270.000,604322.000,30216.000,31.000,0.000,694286.000,,PRODUCTION,1.200
2024,0173WNTGRS9CRSB,110056375943,ENTEGRIS INC,9 CROSBY DR,BEDFORD,MIDDLESEX,MA,01730,,,42.505260,-71.242210,,ENTEGRIS INC,103234773,ENTEGRIS INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1324222590388,Di(2-ethylhexyl) phthalate,NO,0000117817,117-81-7,29934,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,1053.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1053.000,0.000,0.000,0.000,41561.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2354.000,43915.000,0.000,0.000,0.000,0.000,0.000,0.000,202481.000,0.000,202481.000,0.000,142072.000,0.000,0.000,0.000,0.000,142072.000,0.000,388468.000,44968.000,0.000,0.000,1053.000,0.000,43915.000,0.000,202481.000,0.000,0.000,0.000,142072.000,389521.000,,PRODUCTION,1.000
2024,01887SRFCC100EA,110000310100,ALLCOAT TECHNOLOGY INC,100 EAMES ST,WILMINGTON,MIDDLESEX,MA,01887,,,42.531376,-71.153682,,NA,,NA,NA,,NA,NO,325,Chemicals,,,,,,,325510,325211,325520,,,,1324222704203,Xylene (mixed isomers),NO,0001330207,1330-20-7,84970,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,50.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.000,0.000,0.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.000,,PRODUCTION,1.110
2024,01801LYTRNDRAGO,110000309602,BOYD CORP INC.,55 DRAGON CT.,WOBURN,MIDDLESEX,MA,01801,,,42.512250,-71.128533,,NA,,,NA,,NA,NO,332,Fabricated Metals,,,,,,,332410,,,,,,1324222846139,Trichloroethylene,NO,0000079016,79-01-6,7526,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,68.000,6683.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6751.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4966.000,0.000,0.000,0.000,0.000,4966.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4966.000,6751.000,0.000,0.000,6751.000,0.000,0.000,0.000,0.000,4950.000,4966.000,0.000,0.000,16667.000,,PRODUCTION,1.170
2024,01880WKFLD1NEWS,110012264897,JG MACLELLAN CONCRETE CO INC,1 NEW SALEM ST,WAKEFIELD,MIDDLESEX,MA,01880,,,42.504780,-71.065233,,JG MACLELLAN CONCRETE CO INC,001769876,JG MACLELLAN CONCRETE CO INC,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222911947,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.400,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,0.000,0.000,0.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.800,,PRODUCTION,1.260
2024,02631CPCDR4053M,110012708203,CAPE COD READY MIX,4053 MAIN ST,BREWSTER,BARNSTABLE,MA,02631,,,41.775210,-70.009000,,NA,,,NA,,NA,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222626893,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,,PRODUCTION,0.980
2024,01420NWRKM1NEWA,110014398455,NEWARK AMERICA,100 NEWARK WAY,FITCHBURG,WORCESTER,MA,01420,,,42.560572,-71.849629,,GREIF INC,004282661,GREIF INC,NA,,NA,NO,322,Paper,,,,,,,322130,562920,322299,,,,1324222431025,Lead,NO,0007439921,7439-92-1,149583,NO,PBT,YES,Elemental metals,YES,YES,NO,R,Pounds,0.030,0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.290,2.070,0.000,2.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.110,57.180,0.000,0.000,58.890,0.000,0.000,58.890,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,116.070,57.470,0.000,0.000,0.290,1.304,55.876,0.000,0.000,0.000,58.890,0.000,0.000,116.360,,PRODUCTION,1.290
2024,02149GGRGT201BR,110012709159,HOLCIM - NER INC.,201B ROVER ST,EVERETT,MIDDLESEX,MA,02149,,,42.392130,-71.062520,,HOLCIM PARTICIPATIONS (US) INC.,081260273,,NA,,,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324222932042,Lead compounds,NO,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.100,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.100,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.300,,PRODUCTION,0.970
